ecg_ts,ecg,bpm,leadOff
108692,0,0,1
108701,0,0,0
108708,0,0,0
108719,0,0,0
108728,1612,0,0
108734,0,0,1
108741,0,0,0
108747,675,0,0
108752,0,0,1
108759,0,0,0
108765,0,0,0
108776,0,0,1
108784,0,0,0
108791,0,0,1
108797,0,0,1
108806,0,0,0
108812,0,0,1
108819,0,0,0
108829,1785,0,0
108836,0,0,1
108842,0,0,0
108848,962,0,0
108853,0,0,1
108860,0,0,0
108866,0,0,0
108872,0,0,1
108883,0,0,0
108891,0,0,0
108897,0,0,1
108907,1585,0,0
108912,0,0,1
108919,0,0,0
108925,0,0,0
108936,0,0,1
108943,0,0,0
108949,1360,0,0
108954,0,0,1
108961,0,0,0
108967,1421,0,0
108972,0,0,1
108979,0,0,0
108992,0,0,0
108999,0,0,0
109009,999,0,0
109016,0,0,1
109022,0,0,0
109028,1327,0,0
109033,0,0,1
109045,3238,65,0
109053,0,0,1
109059,0,0,0
109066,2496,0,0
109072,0,0,1
109078,0,0,0
109084,0,0,0
109090,1278,0,0
109100,0,0,0
109112,140,0,0
109119,0,0,0
109125,89,0,0
109131,0,0,0
109137,0,0,1
109143,0,0,0
109155,0,0,1
109162,0,0,0
109168,3522,0,0
109173,0,0,1
109180,0,0,0
109186,2558,0,0
109192,0,0,1
109205,2756,0,0
109214,0,0,1
109221,0,0,0
109227,3094,0,0
109232,0,0,1
109239,0,0,0
109245,662,0,0
109257,0,0,1
109264,1047,0,0
109271,725,0,0
109277,0,0,1
109283,0,0,0
109289,1643,0,0
109294,0,0,1
109301,0,0,0
109316,0,0,1
109323,0,0,0
109329,2867,0,0
109334,0,0,1
109341,0,0,0
109347,3836,0,0
109352,0,0,1
109366,3610,0,0
109373,0,0,1
109379,0,0,0
109385,659,0,0
109391,19,0,0
109397,0,0,1
109403,0,0,0
109413,0,0,1
109424,1591,0,0
109431,0,0,1
109437,0,0,1
109443,0,0,0
109449,2768,0,0
109454,0,0,1
109461,0,0,0
109473,0,0,1
109480,0,0,0
109486,1470,0,0
109491,0,0,1
109498,0,0,0
109504,1116,0,0
109510,283,0,0
109516,0,0,1
109531,0,0,1
109538,0,0,0
109544,0,0,0
109550,129,0,0
109555,0,0,1
109562,0,0,0
109568,2523,0,0
109580,0,0,0
109587,4095,74,0
109593,0,0,1
109599,0,0,0
109605,1132,0,0
109611,0,0,0
109617,0,0,1
109630,687,0,0
109637,0,0,1
109643,0,0,0
109649,2762,0,0
109654,0,0,1
109661,0,0,0
109667,4095,0,0
109672,0,0,1
109689,558,0,0
109698,0,0,0
109705,851,0,0
